Name,ID,Zip,County,Address,Latitude,Longitude
1599885,ec3wk5kn,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2444V42009,ec3fqn1q,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
1599887,ec3xyhw9,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2460GARCS0,ec33jxu5,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2460N15F00,ec3e3jks,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 245HN07000,ec3rk76c,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 240KGAR0S0,ec3zz19h,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430B1H0S0,ec36tuj0,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430B1H0S0,ec330ebb,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 240KGAR0S0,ec3tsyqn,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430B420M9,ec3j2ap8,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430N15000,ec3wq4mz,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430N17000,ec3sqykp,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430N17200,ec3ryfqs,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430P3K000,ec3626y0,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430P3K400,ec3f5jjx,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430N15200,ec38wpew,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430R1A0V0,ec3e7yrm,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430R1AFV0,ec3bu3uy,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430R1C0V0,ec3w3uc6,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430R1CFV0,ec36ww4u,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430XG7000,ec32w56u,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430XG7300,ec3ucer0,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2430XG7F00,ec3mgakt,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2433N17009,ec3ssgc9,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2433N17200,ec310x14,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2433N17F00,ec32k5j9,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2435N15000,ec3q42k6,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2435N15200,ec3uqjj9,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2460N3RCS0,ec3sh845,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246HCG3F00,ec3u4b35,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246HPG8F00,ec3r35tc,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2435X37000,ec3ggbau,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2435XG7000,ec3g9h23,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2436N17209,ec3k4u5u,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N15200,ec3f1y11,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N17000,ec3p98z8,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N17200,ec3hzy2p,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2435N17000,ec3zqp3h,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2435N17200,ec3h0hm3,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2435N35000,ec3fn453,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N3R2S0,ec3frqyj,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N3RAS0,ec37ncj3,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N17500,ec3um3f8,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N17F00,ec3xuj00,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N18000,ec38731r,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N18F00,ec31u5rq,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N1H2M0,ec3b1m83,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N35000,ec3s7x3u,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N3L2S9,ec3pqtx6,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N3LCS9,ec3r61hj,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440N3R0S0,ec3e76u5,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440PGH0M0,ec3kjwcq,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440PGH2M0,ec3kj3ks,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440PGHFM0,ec3fs73r,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440S30200,ec385e3m,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440S32000,ec3f4cx3,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440S32200,ec3m8efp,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440V42009,ec3fch7q,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440X37000,ec3jxa5g,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2440XG7000,ec3euq4f,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2444N17009,ec3sf9u5,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2444V42009,ec3wn1uc,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2445N17000,ec3af69y,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N15300,ec3zmz32,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N1A0M0,ec30am08,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N1A3M0,ec3ct3gp,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N1H3S0,ec32t9px,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N1K2S0,ec3fk101,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2450N15300,ec38f5ha,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2450N15F00,ec3w1hap,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2450N1A0M0,ec3567e2,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2450S32200,ec3xhnw0,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2451N1K0S9,ec33k213,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2455N3V0S9,ec3m8h5t,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2455N3V2S9,ec30j4kr,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 245TN15200,ec30yymx,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246KC33009,ec3ksyn1,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246KCG3F00,ec3c27b4,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246KN00000,ec3q0d3n,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246KN37000,ec3jwqkw,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246KPG5F00,ec3b4sya,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246KPG7300,ec3aa4wm,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 246KPG8F00,ec3s2sf6,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 2470N3R2S0,ec3qq8bc,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 247KN37000,ec3nggq7,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 24C1LAW0H6,ec3epgfq,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 24C1LAW0H9,ec3mgjzs,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 24F0N1H0S0,ec37q9dt,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 24F2N3R3P0,ec3t8gz4,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 24F5N1LAS9,ec383sbj,97140,Washington Co.,"12000 SW Tonquin Rd, Sherwood-Tualatin South, OR 97140, United States",45.34715,-122.79892
Mix 24T5N1LASJ,ec3g77p3,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430R1A0V0,ec3h41gk,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430R1AFV0,ec3qp2c3,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430R1C0V0,ec39jmf1,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430R1CFV0,ec3epf2q,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430XG7000,ec35du6c,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430XG7300,ec3dzj05,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430XG7F00,ec37rf30,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430N15000,ec3xh0g2,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430N15200,ec3g8n1n,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430N17000,ec3zquyt,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430N17200,ec30c4qp,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430P3K000,ec3epj1y,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2430P3K400,ec3rc8hs,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2433N17009,ec3x4a27,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2433N17200,ec3gz81e,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N15000,ec3zqghm,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N15200,ec3xx7db,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N17000,ec3cg5nj,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2433N17F00,ec33a23k,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435N15000,ec3tmxae,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435N15200,ec3t40b9,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435N17000,ec3ckktm,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435N17200,ec39fa1u,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435N35000,ec3rsktk,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435X37000,ec3a5a80,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435XG7000,ec3uja6q,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2435XG7200,ec36u4cd,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N17200,ec3ha1n1,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N17F00,ec38x0ky,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N18000,ec3prx35,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N18200,ec3nm3tt,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N1H2M0,ec3njmpx,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N1HFM0,ec3tx6bk,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N37000,ec3kbkqk,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N3L2S9,ec33espk,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N3LCS9,ec305am2,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N3R0S0,ec3y4r1a,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440N3RC09,ec3mzkwz,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440PGH0M0,ec3w84fk,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440PGH2M0,ec3u5mq1,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440S30200,ec3mhfa1,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440S32200,ec3rmg6u,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2440XG7000,ec3s5kqu,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2444N17009,ec35nee2,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2444V42009,ec3c8k6u,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2450N1H3S0,ec3fcmx4,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2451N1K0S9,ec314fr9,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2455N3V0S9,ec3egjq2,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2455N3V2S9,ec31sb7j,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 245HN07000,ec3u4m8t,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2460N3RCS0,ec3df42z,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246HCG3F00,ec3h8qh3,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246HPG8F00,ec335m0u,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246KCG3300,ec3axm2n,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246KCG3F00,ec3kxq3x,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246KN37000,ec3b17dc,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246KPG5F00,ec3efejn,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246KPG7300,ec30f82g,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 246KPG8F00,ec316w77,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 2480N3R2S0,ec381wbs,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 24C1LAW0H9,ec3qwq77,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 24F5N1LAS9,ec3dxk9d,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 24T5N1LASJ,ec3wcghc,97124,Washington Co.,"103 S 1st Ave, Hillsboro, OR 97124, United States",45.52253,-122.99018
Mix 240KGAR0S0,ec3eb3ms,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2412GARJ00,ec3x5gpj,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430B1H0S0,ec3d9k7n,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430B1H0SK,ec3ez5q3,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430N15000,ec3r8xm3,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430N15200,ec3zwn0f,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430N17000,ec3bu8ye,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2440N15000,ec32p07f,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2440N17500,ec3gm1ra,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2440N17F00,ec35kz4m,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2440N18000,ec31k272,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2440N18F00,ec3y3fpu,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430N17200,ec3y4wnf,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430P3H000,ec3qdte3,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430P3K000,ec32g337,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430P3K400,ec3fdypy,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430R1A0V0,ec3030hf,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430R1AFV0,ec3h5b4s,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
Mix 2430R1C0V0,ec3k5904,97231,Multnomah Co.,"12222 NW Marina Way, Portland, OR 97231, United States",45.611443,-122.792868
